organizer_id,signup_country,signup_date,first_event_create_date,first_publish_date,first_paid_publish_date,total_events_published,first_event_category,first_event_country,lifetime_revenue,lifetime_tickets
12785070,USA,10/29/09,3/4/12,4/27/14,1/16/15,3,Business & Professional,NL,294.85,12
12813715,Canada,10/29/09,7/28/10,7/28/10,2/27/15,187,NULL,CA,255.84,21
12916000,USA,11/1/09,7/20/13,7/20/13,7/20/13,3576,Travel & Outdoor,US,14431783.01,9271
12941320,USA,11/2/09,3/28/10,3/28/10,7/28/15,115,NULL,US,1865.9,2716
13006565,UK,11/3/09,11/6/09,11/17/09,11/17/09,1999,NULL,NULL,36887.11,849
13071320,USA,11/4/09,2/7/15,2/7/15,2/7/15,5,Business & Professional,US,15019.45,68
13264655,USA,11/8/09,8/31/16,8/31/16,NULL,1,Business & Professional,US,NULL,0
13348135,USA,11/10/09,10/13/11,10/18/11,10/18/11,11,NULL,US,1142.55,26
13470200,USA,11/12/09,12/10/09,12/10/09,2/23/10,958,NULL,US,787863.98,2008
13525765,USA,11/13/09,12/20/09,12/20/09,12/20/09,725,NULL,US,4732778.3,4977
13591160,Australia,11/15/09,10/13/12,10/13/12,10/13/12,20,NULL,AU,4710.57,95
13608020,UK,11/16/09,11/16/09,12/1/09,12/1/09,629,NULL,GB,6852.38,3219
13674960,UK,11/17/09,6/8/11,6/8/11,NULL,683,NULL,GB,0,23885
13697055,USA,11/17/09,11/17/09,12/23/09,12/23/09,422,NULL,US,54531.37,6475
13708355,USA,11/17/09,11/17/09,12/1/09,2/12/10,472,NULL,US,110666.41,8131
13867240,UK,11/22/09,11/22/09,3/28/10,1/16/14,5,NULL,NULL,6529.83,598
13880565,UK,11/23/09,5/7/10,5/10/10,5/10/10,364,NULL,GB,138479.07,1956
13969895,USA,11/25/09,11/25/09,11/25/09,11/25/09,5333,Music,US,2281455.49,22988
13998680,USA,11/26/09,1/21/13,1/21/13,NULL,28,Family & Education,IE,0,346
14004020,UK,11/26/09,7/8/12,7/25/12,NULL,48,Business & Professional,GB,0,2305
14029530,New Zealand,11/27/09,11/29/09,11/29/09,11/29/09,434,NULL,NZ,771055.19,9648
14050855,USA,11/29/09,7/24/12,7/24/12,NULL,236,Business & Professional,US,0,54
14089310,USA,11/30/09,4/13/13,7/1/14,7/1/14,57,Government & Politics,US,62143.56,3744
14094325,USA,11/30/09,6/2/14,6/2/14,6/2/14,1,Film & Media & Entertainment,US,396.44,52
14141920,UK,12/1/09,5/30/11,5/30/11,5/30/11,175,NULL,GB,51865.93,1386
14280000,UK,12/4/09,9/23/10,9/28/10,9/28/10,137,Film & Media & Entertainment,GB,14228.57,1668
14287480,USA,12/4/09,11/19/15,11/19/15,11/21/16,2,NULL,GB,1291.96,224
14360170,USA,12/6/09,12/6/09,1/31/15,1/31/15,33,Auto & Boat & Air,CN,NULL,0
14375095,USA,12/7/09,12/7/09,4/5/10,10/1/10,496,Film & Media & Entertainment,US,152601.25,10766
14383015,USA,12/7/09,12/7/09,2/7/10,NULL,392,NULL,US,0,3580
14437800,USA,12/8/09,12/8/09,12/14/09,12/14/09,199,NULL,NULL,2794342.16,3644
14443275,USA,12/8/09,12/8/09,12/8/09,12/8/09,312,NULL,US,935890.26,5313
14450665,USA,12/8/09,10/3/16,10/3/16,11/26/16,33,Food & Drink,US,60,226
14457345,USA,12/8/09,12/8/09,12/9/09,12/9/09,10,NULL,US,14793.08,913
14653230,USA,12/15/09,2/21/14,2/21/14,6/6/15,6,NULL,US,167,56
14805965,USA,12/21/09,12/21/09,12/22/09,12/22/09,808,Travel & Outdoor,US,NULL,0
14818220,USA,12/22/09,12/22/09,12/23/09,12/23/09,99,NULL,US,33873.44,3431
14928365,USA,12/29/09,6/7/16,6/7/16,NULL,7,Film & Media & Entertainment,GB,0,619
14928555,USA,12/29/09,12/29/09,12/29/09,12/29/09,739,NULL,US,131970.18,5172
14952530,USA,12/29/09,2/6/15,2/6/15,NULL,43,Business & Professional,US,0,39
14955615,USA,12/29/09,12/29/09,12/29/09,2/4/13,46,NULL,NULL,664.92,193
14971255,USA,12/30/09,12/30/09,1/1/10,1/1/10,180,NULL,GB,9640.31,1468
14988970,Australia,12/30/09,12/30/09,12/30/09,NULL,1511,NULL,AU,1,26476
15041480,USA,1/1/10,4/5/12,4/5/12,2/10/13,15,NULL,US,500,529
15125160,UK,1/5/10,3/22/11,3/24/11,10/13/11,279,NULL,GB,19583.74,8191
15129365,USA,1/5/10,4/24/11,7/31/14,7/31/14,8,Performing & Visual Arts,CA,2316.44,99
15184125,USA,1/6/10,3/10/10,3/10/10,8/13/10,154,NULL,US,19738.72,7445
15226095,Canada,1/6/10,1/6/10,7/15/10,7/15/10,349,NULL,CA,64345.64,1228
15235700,USA,1/7/10,1/7/10,1/13/10,2/12/10,285,NULL,US,111273.79,9201
15352230,USA,1/10/10,1/10/10,1/10/10,7/12/10,174,NULL,US,35126.74,5408
15444840,USA,1/12/10,4/13/14,4/18/14,4/18/14,63,NULL,US,2770.32,559
15478785,USA,1/12/10,1/12/10,1/12/10,1/17/11,761,NULL,US,45,14589
15491310,UK,1/13/10,9/13/11,3/12/16,NULL,1,NULL,GB,0,12
15531940,USA,1/13/10,1/13/10,1/14/10,7/16/14,420,NULL,US,340,19424
15700755,UK,1/18/10,1/21/14,1/21/14,NULL,6,NULL,GB,0,331
15757070,UK,1/19/10,1/19/10,1/19/10,3/25/10,178,NULL,GB,834607.81,8449
15758340,USA,1/19/10,1/19/10,2/24/10,2/24/10,96,NULL,US,223391,1853
15793080,USA,1/19/10,1/19/10,1/20/10,1/20/10,13,NULL,US,41604.44,311
15793605,USA,1/19/10,6/7/11,6/7/11,NULL,5,Other,US,0,1
15902645,USA,1/21/10,1/21/10,1/21/10,1/21/10,811,NULL,US,4457679.02,228018
15918960,Australia,1/21/10,1/21/10,2/24/10,4/12/10,660,NULL,AU,592279.13,26543
16020145,USA,1/24/10,12/23/13,1/16/14,1/16/14,16,Other,US,25157.95,319
16056895,USA,1/25/10,1/25/10,1/25/10,1/25/10,2680,NULL,US,959286.66,35700
16104225,USA,1/26/10,12/3/15,12/3/15,12/3/15,2271,Community & Culture,US,11825,370
16167660,USA,1/27/10,1/27/10,4/1/14,1/28/15,33,NULL,IE,125.51,14
16257490,USA,1/28/10,6/20/13,6/20/13,6/20/13,448,Music,NULL,34368.09,955
16263650,USA,1/28/10,1/28/10,2/1/10,2/1/10,3202,Film & Media & Entertainment,US,1731761.86,211175
16265655,USA,1/28/10,12/15/10,9/25/11,9/25/11,265,NULL,US,3676,279
16357430,USA,1/30/10,1/5/11,1/5/11,1/5/11,27,NULL,US,5333.15,99
16366115,Canada,1/31/10,1/31/10,10/15/14,NULL,2,NULL,CA,0,3
16381315,USA,1/31/10,1/31/10,2/15/10,2/24/10,4867,NULL,US,257371,111997
16545910,USA,2/3/10,1/3/11,1/3/11,NULL,50,NULL,IN,0,16747
16599795,USA,2/4/10,11/3/12,11/3/12,NULL,19,Other,CA,0,1189
16833090,USA,2/8/10,2/8/10,8/20/10,8/20/10,152,NULL,US,13746.51,6909
16909120,USA,2/10/10,2/10/10,2/10/10,2/10/10,327,NULL,US,173.4,51
16959840,USA,2/10/10,10/22/15,10/22/15,10/22/15,134,Family & Education,US,902.31,73
17004275,USA,2/11/10,2/11/10,2/16/10,11/4/10,857,NULL,US,157443.94,4166
17039590,USA,2/11/10,4/22/12,4/22/12,1/24/14,10,NULL,US,1225,97
17055150,UK,2/12/10,3/7/13,3/7/13,3/7/13,65,Religion & Spirituality,NULL,7946.22,1463
17151760,UK,2/15/10,9/7/15,9/7/15,9/7/15,128,Business & Professional,GB,1325.74,58
17222825,USA,2/16/10,3/15/10,3/29/10,1/23/12,120,NULL,US,63410.92,2933
17252275,USA,2/16/10,2/16/10,2/16/10,2/16/10,238,NULL,US,12287.62,1787
17259250,USA,2/16/10,10/3/13,10/3/13,12/30/13,9,NULL,NULL,3151.82,241
17345345,USA,2/17/10,4/6/10,4/6/10,4/6/10,584,NULL,NULL,250,79
17504345,USA,2/20/10,6/8/15,6/15/15,7/1/15,35,Business & Professional,US,2525.05,63
17604140,USA,2/22/10,2/22/10,2/22/10,2/22/10,1131,NULL,US,1070520.71,93817
17723665,UK,2/24/10,2/14/11,2/23/11,2/23/11,60,NULL,NULL,60141.92,1128
17727305,UK,2/24/10,2/24/10,2/24/10,2/24/10,5936,NULL,NULL,904071.6,108141
17760290,USA,2/24/10,4/8/10,4/14/10,4/14/10,152,NULL,US,121694.81,13168
17762535,USA,2/24/10,2/24/10,2/25/10,11/3/10,1457,Business & Professional,US,480.54,2522
17823510,UK,2/25/10,2/25/10,3/2/10,4/20/10,533,NULL,GB,2873.83,19084
17961075,USA,2/27/10,2/27/10,2/27/10,NULL,2087,NULL,US,0,9639
18033905,USA,3/1/10,3/1/10,3/1/10,NULL,337,NULL,NULL,0,7775
18053980,USA,3/1/10,3/1/10,4/19/10,4/19/10,482,NULL,US,159904.66,19903
18190690,USA,3/3/10,3/3/10,3/9/10,3/9/10,179,NULL,US,172553.33,3477
18206245,USA,3/3/10,10/10/11,10/25/11,10/25/11,3,Family & Education,US,1050,48
18208725,USA,3/3/10,3/27/15,3/27/15,3/27/15,11,Food & Drink,US,NULL,0
18382650,USA,3/6/10,3/6/10,3/6/10,1/24/12,153,NULL,US,1623.24,1673
18401950,USA,3/7/10,7/23/12,7/23/12,7/23/12,243,NULL,US,5716.42,378
18478600,UK,3/8/10,11/28/13,11/28/13,11/28/13,48,Business & Professional,GB,2598.48,34
18480785,USA,3/8/10,1/23/14,1/29/14,1/29/14,27,Charity & Causes,US,121838.22,1047
18503480,Australia,3/8/10,3/8/10,4/15/10,4/19/10,203,NULL,NULL,346197.6,4058
18530705,USA,3/9/10,7/20/12,7/25/12,9/12/16,573,NULL,US,0,2016
18540455,USA,3/9/10,5/4/12,5/23/12,1/7/16,74,Business & Professional,US,8.46,377
18553670,USA,3/9/10,1/3/12,2/28/12,2/28/12,128,NULL,US,2428.8,54
18570505,Australia,3/9/10,5/8/11,5/8/11,NULL,314,Other,AU,0,1173
18738740,UK,3/12/10,3/18/11,3/18/11,NULL,1308,NULL,GB,0,21767
18787085,USA,3/12/10,3/12/10,3/12/10,3/12/10,318,NULL,US,463786.24,23631
18820180,USA,3/13/10,8/24/15,8/24/15,5/1/16,543,Business & Professional,GB,0,197
18841715,USA,3/14/10,5/12/14,5/12/14,5/12/14,4,Other,US,1625,47
18888700,USA,3/15/10,8/8/12,8/8/12,NULL,53,NULL,US,0,956
18893845,UK,3/15/10,6/10/11,6/21/11,8/17/11,1108,NULL,GB,54654.55,43669
18917650,USA,3/15/10,3/15/10,3/15/10,3/15/10,5303,NULL,US,216479.79,75376
19010545,USA,3/16/10,4/11/10,4/11/10,4/11/10,67,NULL,NULL,28533.55,338
19046215,USA,3/17/10,3/17/10,9/25/14,9/25/14,13,NULL,NULL,72485.5,648
19054740,UK,3/17/10,3/17/10,3/17/10,3/17/10,20,NULL,GB,4297.88,139
19083185,USA,3/17/10,3/17/10,3/24/10,3/24/10,488,Business & Professional,NULL,0,2892
19262675,Australia,3/20/10,8/17/11,8/17/11,8/17/11,49,Music,AU,133595.5,5267
19285865,USA,3/20/10,2/13/15,2/13/15,2/13/15,212,NULL,NULL,3727.99,135
19373370,USA,3/22/10,5/1/13,4/11/14,4/11/14,758,Music,US,830,717
19387160,USA,3/22/10,2/16/16,2/26/16,2/26/16,1,Music,US,1023,33
19626160,USA,3/25/10,4/30/10,5/3/10,5/3/10,542,NULL,US,2457693.51,20134
19726215,USA,3/28/10,11/10/15,11/16/15,NULL,1,NULL,CA,0,32
19726965,USA,3/28/10,1/11/16,1/11/16,1/11/16,73,Health & Wellness,US,4858.57,178
19734270,USA,3/28/10,3/28/10,3/28/10,5/19/10,58,NULL,US,36935.01,2445
19923790,Canada,3/31/10,3/23/12,3/23/12,NULL,65,NULL,US,0,2157
20022225,UK,4/2/10,3/16/11,3/28/11,4/7/11,4030,NULL,GB,39878.51,22741
20096935,USA,4/3/10,3/8/16,3/8/16,NULL,1,NULL,NULL,0,11
20190475,USA,4/6/10,4/6/10,4/6/10,4/6/10,28,NULL,NULL,35470.77,2616
20191560,USA,4/6/10,3/20/14,3/20/14,NULL,19,Business & Professional,MY,0,77
20240885,USA,4/6/10,4/7/10,5/18/10,NULL,1242,NULL,US,0,12488
20486855,USA,4/9/10,12/15/14,12/15/14,12/15/14,2,Family & Education,US,NULL,0
20531180,USA,4/10/10,1/17/12,1/18/12,2/15/12,17,NULL,US,96.36,58
20582010,USA,4/11/10,8/25/10,8/25/10,8/25/10,118,NULL,US,2892,132
20611470,USA,4/12/10,4/12/10,4/12/10,4/12/10,55,NULL,US,22555.54,1338
20655440,USA,4/12/10,3/19/12,3/19/12,5/2/12,205,Business & Professional,US,1259.35,13904
20719550,UK,4/13/10,7/20/12,7/20/12,7/20/12,164,NULL,GB,33688.47,1828
20723740,USA,4/13/10,9/23/14,9/23/14,NULL,10,NULL,NULL,0,325
20760300,Australia,4/14/10,4/14/10,4/14/10,5/18/14,4462,NULL,AU,2757.24,40248
20788120,USA,4/14/10,3/15/11,3/15/11,3/15/11,601,NULL,US,432440.65,18203
20798065,USA,4/14/10,11/16/12,11/16/12,11/16/12,137,Music,US,24432.57,899
20804340,UK,4/14/10,4/14/10,6/15/10,6/15/10,36,NULL,GB,66493.2,722
20810410,USA,4/14/10,5/9/14,5/9/14,NULL,1,NULL,US,0,25
20822675,USA,4/14/10,4/14/10,4/14/10,9/16/10,1579,Music,US,144166.15,4282
20929295,USA,4/16/10,9/14/15,9/14/15,NULL,1,Sports & Fitness,NULL,0,5
20980300,USA,4/16/10,1/27/12,1/27/12,NULL,131,Family & Education,US,0,6840
21079260,Canada,4/19/10,4/19/10,4/19/10,10/26/10,128,NULL,CA,89818.67,5911
21157680,USA,4/20/10,4/13/16,4/20/16,4/20/16,4,Other,CA,14298.92,88
21201850,USA,4/20/10,4/20/10,4/21/10,4/21/10,1214,Travel & Outdoor,US,40576.01,119
21226830,Canada,4/21/10,9/24/12,9/27/12,9/27/12,47,Business & Professional,CA,17691.36,1124
21235635,USA,4/21/10,1/4/11,1/4/11,NULL,123,Film & Media & Entertainment,US,0,1210
21257730,USA,4/21/10,2/17/16,2/17/16,NULL,48,Science & Technology,CA,0,16
21408950,USA,4/23/10,9/2/15,9/2/15,NULL,143,NULL,US,0,3898
21476115,USA,4/24/10,8/16/13,8/16/13,12/6/13,34,NULL,US,23764.23,1483
21535115,USA,4/26/10,4/26/10,4/26/10,4/26/10,160,NULL,US,342199.79,8501
21620135,USA,4/27/10,4/27/10,4/27/10,4/27/10,493,NULL,US,22724.58,11253
21641675,USA,4/27/10,4/27/10,8/20/10,5/5/11,465,NULL,US,7367.41,2760
21672380,USA,4/28/10,6/27/10,6/28/10,NULL,19,NULL,IT,0,917
21684025,USA,4/28/10,2/2/12,2/2/12,2/2/12,134,NULL,US,30267.13,2941
21737310,USA,4/28/10,3/14/14,3/14/14,4/10/14,77,Science & Technology,US,8532.88,2883
21782795,UK,4/29/10,4/11/11,4/11/11,4/11/11,92,Business & Professional,GB,2526.7,271
21903420,USA,5/1/10,6/3/13,6/3/13,6/3/13,7,NULL,US,5695,286
21921775,USA,5/1/10,5/1/10,5/12/10,10/3/11,395,NULL,US,32495.28,11294
21948405,USA,5/2/10,5/2/10,5/2/10,5/2/10,73,NULL,US,24504.91,667
22021265,USA,5/3/10,12/12/13,12/12/13,12/12/13,40,NULL,US,16877,142
22044725,USA,5/4/10,8/31/11,8/31/11,NULL,4,NULL,US,0,311
22167765,USA,5/5/10,5/5/10,5/5/10,5/5/10,3514,NULL,CA,3778753.46,23537
22190385,UK,5/6/10,5/6/10,6/24/10,6/24/10,400,NULL,GB,24194.63,17299
22232615,USA,5/6/10,5/6/10,10/26/10,10/26/10,50,NULL,NULL,7678.97,137
22242605,USA,5/6/10,10/22/15,10/22/15,10/22/15,15,Food & Drink,US,0,7
22395905,UK,5/10/10,1/7/14,1/7/14,1/16/14,43,NULL,GB,1424.89,285
22413995,USA,5/10/10,5/10/10,5/11/10,5/11/10,5680,NULL,US,457831.46,20102
22441915,USA,5/10/10,8/6/12,8/6/12,8/6/12,471,NULL,US,21462.03,3714
22491690,USA,5/11/10,5/11/10,5/24/10,5/24/10,571,NULL,US,609295.13,53953
22519920,USA,5/11/10,5/11/10,5/11/10,5/11/10,23,NULL,US,35001.02,1803
22568555,UK,5/12/10,7/6/12,7/6/12,7/6/12,4,Business & Professional,GB,231.78,8
22578620,USA,5/12/10,5/12/10,5/12/10,9/18/13,2586,NULL,US,0,84704
22629165,UK,5/13/10,5/13/10,5/13/10,5/13/10,4625,Travel & Outdoor,GB,959840.71,9376
22709340,UK,5/14/10,5/14/10,6/8/10,6/8/10,163,NULL,GB,158473.06,6346
22717385,USA,5/14/10,5/14/10,5/27/10,7/27/10,136,NULL,NULL,46737.17,18671
22838040,UK,5/17/10,4/29/13,4/30/13,5/7/14,165,Business & Professional,GB,0,34
22853825,USA,5/17/10,1/25/11,1/25/11,NULL,474,NULL,US,0,7260
22893300,USA,5/17/10,1/9/15,1/9/15,1/22/15,296,Fashion & Beauty,US,4300,594
22910365,USA,5/17/10,2/24/11,2/24/11,3/26/11,304,NULL,NULL,108948.71,23549
22954765,USA,5/18/10,5/18/10,5/18/10,6/11/12,1688,NULL,US,11459.44,13016
22978275,USA,5/18/10,12/6/13,12/6/13,12/6/13,2251,Travel & Outdoor,NULL,262.75,9
23022850,USA,5/19/10,5/19/10,5/19/10,5/19/10,138,NULL,US,98434.57,7492
23039455,USA,5/19/10,5/19/10,5/21/10,5/21/10,21,NULL,US,35646.74,1409
23116085,USA,5/20/10,5/20/10,5/20/10,6/12/12,290,NULL,US,20509.65,7808
23163380,USA,5/20/10,5/20/10,5/20/10,NULL,670,NULL,US,0,3838
23254090,Australia,5/22/10,5/22/10,5/22/10,5/22/10,20,NULL,NULL,0,2
23274970,USA,5/23/10,5/23/10,6/3/10,11/8/11,11,Religion & Spirituality,US,1360.34,985
23286710,USA,5/23/10,5/23/10,5/25/10,5/27/10,508,NULL,US,129820.89,48069
23386395,USA,5/25/10,9/30/13,9/30/13,NULL,10,NULL,NULL,0,717
23517505,USA,5/27/10,5/27/10,5/27/10,5/27/10,197,Travel & Outdoor,NI,827287.44,3005
23526425,USA,5/27/10,5/27/10,5/27/10,1/13/11,668,NULL,US,5977.19,749
23541185,USA,5/27/10,5/27/10,5/27/10,1/11/17,381,NULL,US,0,5281
23549380,USA,5/27/10,5/27/10,5/27/10,5/27/10,94,NULL,US,164716.77,2767
23602960,USA,5/28/10,1/24/11,1/27/11,1/27/11,630,NULL,US,1868362.27,21533
23612770,USA,5/28/10,8/5/13,8/6/13,8/6/13,97,Performing & Visual Arts,US,25063.58,1008
23677225,USA,5/31/10,5/31/10,5/25/15,5/25/15,28,Performing & Visual Arts,CA,0,19
23698280,Australia,6/1/10,12/2/10,12/2/10,1/4/11,205,NULL,AU,125867.89,4775
23701745,UK,6/1/10,6/1/10,6/2/10,9/8/12,490,NULL,GB,0,1359
23767550,USA,6/1/10,6/1/10,6/1/10,6/1/10,39,NULL,US,28819.9,745
23767580,USA,6/1/10,6/1/10,6/1/10,6/1/10,537,NULL,US,2505.42,198
23845735,USA,6/2/10,10/19/11,10/19/11,10/19/11,22,NULL,US,163407.69,1083
23850225,USA,6/2/10,12/27/11,12/27/11,8/1/12,99,Business & Professional,US,697.14,664
23937755,USA,6/3/10,9/28/14,9/28/14,9/28/14,36,NULL,NULL,3333,184
23943030,UK,6/4/10,10/9/11,10/9/11,10/12/12,216,NULL,NULL,9876.03,2579
23949005,Canada,6/4/10,6/4/10,6/11/10,5/15/14,613,Family & Education,CA,2975.29,55487
23988090,USA,6/4/10,8/1/11,8/1/11,NULL,19,NULL,US,0,3363
24063755,UK,6/7/10,10/12/11,10/12/11,4/15/12,43,Film & Media & Entertainment,NULL,97366.84,2159
24067245,UK,6/7/10,10/27/11,10/28/11,6/2/15,5,Business & Professional,GB,638.85,26
24101855,Canada,6/7/10,3/1/11,3/1/11,3/1/11,7,NULL,CA,2257.88,59
24154465,Canada,6/8/10,1/7/14,1/7/14,NULL,12,Family & Education,CA,0,199
24166955,USA,6/8/10,6/9/10,6/9/10,5/24/16,161,NULL,US,7711.47,2195
24229425,USA,6/9/10,9/23/10,9/23/10,10/11/12,57,NULL,US,4262.12,1827
24257145,Canada,6/9/10,6/9/10,6/9/10,2/17/12,65,NULL,CA,110888.94,1891
24274020,USA,6/9/10,6/9/10,6/9/10,5/22/12,253,NULL,NULL,591575.04,5221
24323425,USA,6/10/10,6/30/15,6/30/15,NULL,1,NULL,NULL,NULL,0
24349535,USA,6/10/10,6/10/10,6/10/10,12/8/10,582,NULL,US,100058.89,7875
24413215,UK,6/11/10,6/11/10,6/11/10,6/11/10,194,Business & Professional,GB,10764.4,95
24511750,USA,6/13/10,6/13/10,6/15/10,1/19/12,95,NULL,US,22019.6,3378
24567785,USA,6/14/10,2/7/12,2/8/12,2/8/12,372,NULL,US,18455.26,691
24650300,Australia,6/15/10,6/15/10,6/15/10,6/15/10,2843,NULL,AU,1687463.38,7007
24664675,UK,6/16/10,6/16/10,6/16/10,NULL,1083,NULL,GB,0,11814
24680520,USA,6/16/10,6/16/10,6/23/10,6/23/10,643,NULL,US,493401.91,7421
24728355,USA,6/16/10,6/16/10,6/16/10,6/16/10,257,NULL,US,3889.15,1455
24807715,USA,6/18/10,9/21/15,9/21/15,NULL,48,Music,GB,0,56
24846060,USA,6/18/10,10/6/15,10/6/15,NULL,15,Health & Wellness,SI,0,144
24901885,USA,6/20/10,6/20/10,6/24/10,12/23/10,183,NULL,US,210324.32,7604
24914450,UK,6/21/10,8/1/13,8/1/13,8/28/13,63,NULL,NULL,12564.79,800
24946200,USA,6/21/10,7/11/11,7/20/11,7/20/11,68,NULL,US,33653.86,930
25158970,UK,6/25/10,5/9/13,5/9/13,5/9/13,100,Other,GB,18070.8,602
25160495,USA,6/25/10,1/25/12,1/25/12,11/25/12,81,NULL,US,19,268
25286565,Australia,6/28/10,6/28/10,6/28/10,6/28/10,21,Business & Professional,AU,3311.43,38
25305010,USA,6/29/10,7/27/10,8/2/10,8/13/14,48,NULL,US,458.39,2822
25325910,UK,6/29/10,2/8/11,2/8/11,2/8/11,28,NULL,NULL,6353.59,259
25388050,USA,6/30/10,6/30/10,6/30/10,7/22/13,69,NULL,US,380,652
25389780,USA,6/30/10,6/30/10,6/30/10,6/30/10,55,Travel & Outdoor,US,0,7
25405570,USA,6/30/10,8/1/10,8/1/10,3/2/11,474,NULL,US,32856.81,514
25628060,UK,7/7/10,7/1/12,7/1/12,9/25/12,19,Business & Professional,GB,2894.08,235
25636135,USA,7/7/10,12/2/13,12/3/13,12/3/13,37,NULL,US,20492.83,436
25638650,USA,7/7/10,7/7/10,7/11/10,7/11/10,243,NULL,US,85089.8,14176
25670030,USA,7/7/10,7/7/10,7/9/10,2/16/12,100,NULL,US,20672.07,3686
25751145,USA,7/9/10,7/9/10,7/13/10,7/13/10,975,NULL,US,756406.67,6317
25755940,USA,7/9/10,4/4/13,10/14/14,NULL,142,Health & Wellness,US,0,39
25870500,USA,7/12/10,9/20/13,9/20/13,NULL,15,NULL,US,0,172
25934340,USA,7/13/10,7/13/10,7/13/10,7/13/10,94,NULL,US,652906.27,2856
25959340,USA,7/13/10,1/3/14,1/4/14,1/4/14,3,NULL,US,7791.55,161
25975625,Canada,7/13/10,7/13/10,7/21/10,7/21/10,475,NULL,CA,108232.11,11567
25991580,USA,7/13/10,10/7/14,11/4/14,11/4/14,35,Business & Professional,AU,273.56,7
26019820,UK,7/14/10,7/14/10,7/22/10,9/21/10,476,NULL,GB,608.2,2612
26040455,USA,7/14/10,10/28/10,11/1/10,11/1/10,517,NULL,US,3379000.57,1483
26041800,USA,7/14/10,2/26/13,2/26/13,10/7/14,11,NULL,US,880.43,88
26102745,USA,7/15/10,11/18/14,11/18/14,NULL,11,Religion & Spirituality,US,0,1518
26169095,USA,7/16/10,7/16/10,8/12/10,2/16/11,294,NULL,US,139593.54,11250
26233025,Australia,7/18/10,11/16/10,11/16/10,1/22/13,18,NULL,US,296.44,199
26260510,USA,7/19/10,1/15/11,1/15/11,1/15/11,61,NULL,US,50,49
26372955,UK,7/21/10,10/8/12,10/8/12,12/24/12,5071,NULL,GB,302726.98,22501
26418465,USA,7/21/10,3/7/14,3/7/14,8/26/15,41,Business & Professional,US,69.84,201
26465570,USA,7/22/10,7/22/10,8/10/10,8/10/10,796,NULL,US,1004877.02,14878
26544615,USA,7/23/10,4/21/13,4/21/13,4/21/13,184,NULL,NULL,NULL,0
26546350,USA,7/23/10,7/23/10,7/23/10,7/23/10,2337,Food & Drink,US,653411.9,2039
26553820,USA,7/24/10,7/24/10,7/26/10,7/29/10,617,NULL,NULL,3277877.78,90541
26568265,USA,7/24/10,7/24/10,8/3/10,8/3/10,1635,Other,US,2379070.65,30450
26724450,UK,7/28/10,7/28/10,7/28/10,7/28/10,1056,NULL,NULL,1320175.35,5442
26844610,UK,7/30/10,3/5/11,3/5/11,3/5/11,2,NULL,NULL,0,1
26846360,UK,7/30/10,7/30/10,7/30/10,7/30/10,86,NULL,GB,37143.11,5414
26849005,USA,7/30/10,1/7/11,1/7/11,1/7/11,259,NULL,US,298547.91,5330
26905695,USA,7/31/10,4/18/13,4/18/13,4/18/13,10,Food & Drink,US,25440,153
26985020,USA,8/2/10,8/2/10,8/3/10,8/3/10,79,NULL,US,142155.62,2630
26990195,USA,8/2/10,8/2/10,8/8/10,8/8/10,240,NULL,US,487177.75,11027
27002855,USA,8/2/10,4/20/13,4/22/13,4/22/13,460,NULL,US,40789.4,333
27032585,USA,8/3/10,8/3/10,8/3/10,8/3/10,39,NULL,US,747530.7,8048
27083010,USA,8/4/10,9/28/15,9/28/15,9/28/15,453,Music,US,0,30
27391575,USA,8/9/10,8/11/10,8/14/10,8/14/10,2409,NULL,US,1866135.49,15153
27435050,USA,8/10/10,8/10/10,8/11/10,NULL,35,NULL,NULL,0,1982
27445365,USA,8/10/10,9/14/10,9/14/10,9/14/10,1173,NULL,NULL,2158202.13,29458
27520825,Canada,8/11/10,5/7/14,5/9/14,5/9/14,7,Food & Drink,CA,2453.82,80
27541635,USA,8/11/10,8/11/10,10/21/10,6/21/11,4129,NULL,US,606894.99,45823
27560090,USA,8/11/10,11/14/12,11/14/12,5/19/13,52,Business & Professional,NULL,32384.64,1733
27578385,UK,8/12/10,1/21/14,1/21/14,NULL,20,NULL,GB,0,1454
27717015,USA,8/14/10,5/26/16,5/26/16,NULL,110,Home & Lifestyle,US,0,53
27757240,USA,8/15/10,8/15/10,8/15/10,3/15/16,63,NULL,NULL,17.02,1169
27850935,UK,8/17/10,10/5/12,10/8/12,NULL,406,NULL,GB,0,10755
27869455,USA,8/17/10,2/11/15,2/11/15,NULL,73,Business & Professional,US,0,10
27881215,USA,8/17/10,1/25/13,1/28/13,1/28/13,5423,Food & Drink,US,1492076.16,77504
27959115,USA,8/18/10,11/8/13,11/8/13,11/8/13,8,NULL,US,11642.26,390
27977045,Canada,8/18/10,8/18/10,8/18/10,12/14/10,1456,NULL,CA,139602.06,14119
28017945,USA,8/19/10,8/19/10,8/19/10,NULL,234,NULL,NULL,0,1849
28240145,USA,8/23/10,5/6/11,5/6/11,5/6/11,341,NULL,US,2304138.43,31491
28247780,USA,8/23/10,11/19/13,10/31/16,10/31/16,20,Performing & Visual Arts,US,10,18
28430180,USA,8/26/10,8/26/10,8/26/10,8/26/10,448,Other,US,90467.28,5882
28435110,USA,8/26/10,12/15/10,12/17/10,2/9/15,568,NULL,GB,0,44215
