event_id,organizer_id,event_create_date,event_publish_date,event_start_date,event_currency,is_listed,event_paid_type,event_capacity,event_category,event_country
97691795,92593315,11/17/15,11/17/15,12/5/15,USD,public,free event,100,Charity & Causes,US
97697340,785084830,11/17/15,11/17/15,12/1/15,SGD,private,free event,40,NULL,SG
97697430,785084830,11/17/15,11/17/15,12/8/15,SGD,private,free event,40,NULL,SG
97700140,152357115,11/17/15,12/4/14,12/15/15,USD,public,free event,50,Other,US
97700325,652907055,11/17/15,11/17/15,12/14/15,EUR,private,free event,66,NULL,IT
97707645,610641835,11/17/15,11/17/15,11/17/15,USD,private,free event,2,NULL,NULL
97713345,103398920,11/17/15,11/17/15,12/10/15,USD,public,paid event,30,Food & Drink,US
97716160,1549095,11/17/15,11/17/15,12/3/15,USD,public,free event,100,Business & Professional,US
97727750,790140635,11/17/15,11/17/15,1/5/16,USD,public,free event,10,Business & Professional,NULL
97732890,790140635,11/17/15,11/17/15,3/10/16,USD,public,free event,10,Other,NULL
97745470,251164590,11/17/15,11/17/15,10/17/17,GBP,public,paid event,30,Business & Professional,GB
97748400,638516935,11/17/15,11/17/15,12/27/15,USD,private,free event,200,NULL,US
97756315,468218245,11/17/15,11/17/15,1/28/16,USD,public,paid event,25,Other,US
97756400,10256250,11/17/15,11/17/15,12/27/15,USD,public,free event,50,NULL,US
97787235,545646585,11/18/15,11/18/15,12/28/15,SGD,private,free event,100,NULL,NULL
97789295,584075125,11/18/15,11/18/15,1/12/16,USD,private,free event,93,Science & Technology,US
97797315,8519780,11/18/15,11/30/15,4/14/16,GBP,public,paid event,300,Science & Technology,GB
97798840,690823625,11/18/15,11/18/15,2/24/16,GBP,public,free event,7,NULL,NULL
97802690,712146395,11/18/15,11/18/15,12/3/15,USD,public,paid event,206,Seasonal & Holiday,US
97802715,349658645,11/18/15,11/18/15,7/4/16,GBP,private,free event,20,NULL,NULL
97809350,488085405,11/18/15,12/9/14,1/1/16,USD,public,paid event,6,Family & Education,US
97827550,342885365,11/18/15,12/26/14,11/30/15,USD,private,free event,6,NULL,US
97828275,787498790,11/18/15,11/18/15,1/22/16,BRL,public,paid event,10,Business & Professional,BR
97829355,342885365,11/18/15,12/26/14,1/21/16,USD,private,free event,106,NULL,US
97851175,342205905,11/18/15,11/18/15,12/30/15,USD,public,paid event,30,NULL,NULL
97859600,790991315,11/18/15,11/20/15,12/3/15,USD,private,free event,75,NULL,US
97882920,14287480,11/19/15,11/19/15,12/18/15,USD,private,free event,350,NULL,GB
97897975,116910150,11/19/15,11/26/14,1/14/16,USD,public,free event,20,Family & Education,US
97902780,673973855,11/19/15,11/19/15,11/19/15,USD,private,paid event,308,Business & Professional,US
97911235,435960635,11/19/15,11/19/15,12/5/15,USD,public,paid event,300,Film & Media & Entertainment,NULL
97918545,469778885,11/19/15,11/19/15,12/16/15,USD,private,free event,25,Government & Politics,US
97921085,433945905,11/19/15,11/19/15,12/14/15,USD,public,paid event,265,Performing & Visual Arts,US
97934155,791477870,11/19/15,11/20/15,11/27/15,CAD,private,free event,100,NULL,CA
97941600,342885365,11/19/15,12/26/14,12/19/15,USD,private,free event,6,NULL,US
97959085,710706075,11/19/15,11/19/15,12/17/15,AUD,private,free event,12,NULL,AU
97975605,726647325,11/20/15,11/20/15,12/14/15,GBP,private,free event,2,NULL,GB
97979780,683893215,11/20/15,11/20/15,1/26/16,GBP,public,paid event,1,Family & Education,GB
98000390,781871305,11/20/15,11/20/15,1/9/16,EUR,public,free event,189,Travel & Outdoor,NULL
98004950,724220325,11/20/15,8/16/15,1/20/16,CAD,public,paid event,460540,Family & Education,CA
98005930,413932245,11/20/15,11/23/15,1/24/16,GBP,public,paid event,12,Community & Culture,GB
98016060,137426235,11/20/15,11/20/15,12/15/15,USD,public,free event,6,Other,US
98028035,690615345,11/20/15,11/21/15,12/1/15,USD,private,paid event,67,NULL,US
98043035,791120735,11/20/15,11/20/15,3/23/16,USD,public,paid event,555,Music,US
98049255,22893300,11/21/15,11/21/15,11/25/15,USD,public,paid event,30,NULL,US
98069225,792286140,11/21/15,11/21/15,2/28/16,USD,public,paid event,8,Food & Drink,US
98075455,745117730,11/22/15,11/22/15,1/1/16,EUR,private,free event,50,NULL,FR
98097300,287312685,11/22/15,11/22/15,12/10/15,AUD,private,paid event,30,NULL,AU
98108820,111868710,11/22/15,12/21/15,2/25/16,USD,public,free event,300,Business & Professional,HK
98109035,788825485,11/22/15,11/22/15,11/25/15,EUR,public,free event,1,Other,NL
98146440,692260010,11/23/15,11/23/15,12/18/15,USD,public,paid event,200,Performing & Visual Arts,US
98151445,254010000,11/23/15,11/23/15,12/22/15,USD,private,free event,50,NULL,US
98153810,11214725,11/23/15,11/23/15,1/19/16,USD,public,paid event,18,Performing & Visual Arts,NULL
98160490,781871305,11/23/15,11/23/15,12/10/15,EUR,public,free event,240,Travel & Outdoor,IT
98166290,781871305,11/23/15,11/23/15,1/18/16,EUR,public,free event,240,Travel & Outdoor,IT
98171275,142545,11/23/15,11/23/15,9/17/16,USD,public,paid event,158,NULL,US
98187740,346595,11/23/15,3/24/15,1/27/16,USD,private,free event,1,NULL,NULL
98194085,120536760,11/23/15,11/24/15,12/5/15,USD,public,free event,75,Performing & Visual Arts,US
98195915,775581890,11/23/15,10/22/15,12/14/15,GBP,public,free event,1,Health & Wellness,GB
98200220,778949785,11/23/15,11/23/15,12/16/15,EUR,public,free event,30,Health & Wellness,FR
98209600,192270620,11/23/15,11/10/15,12/28/15,USD,public,free event,300,Religion & Spirituality,US
98212430,485709525,11/23/15,11/30/15,12/17/15,HKD,public,free event,180,Charity & Causes,HK
98215710,12619645,11/23/15,11/23/15,11/28/15,USD,public,free event,100,Other,US
98222475,510131675,11/23/15,11/23/15,12/13/16,USD,public,paid event,10,Family & Education,US
98224480,548775125,11/24/15,11/24/15,12/9/15,AUD,public,free event,30,Travel & Outdoor,AU
98242950,166654785,11/24/15,11/24/15,12/3/15,USD,public,free event,12,Business & Professional,US
98251100,173123940,11/24/15,11/24/15,12/1/15,CAD,public,free event,25,Business & Professional,CA
98263530,758427875,11/24/15,11/23/15,1/28/16,SGD,public,free event,20,Business & Professional,SG
98268570,427490055,11/24/15,11/24/15,12/7/15,USD,public,free event,3,Health & Wellness,US
98288235,759267445,11/24/15,12/16/15,1/28/16,USD,private,free event,220,NULL,US
98299830,654538285,11/24/15,11/24/15,12/10/15,NZD,public,free event,70,Science & Technology,NZ
98307660,516248435,11/24/15,11/24/15,2/9/16,AUD,private,free event,50,Business & Professional,AU
98310570,524357985,11/24/15,11/24/15,1/27/16,USD,public,paid event,15,Health & Wellness,NULL
98348135,388512225,11/25/15,12/1/15,1/27/16,GBP,private,free event,50,NULL,GB
98353185,207788570,11/25/15,11/22/15,1/10/16,USD,private,paid event,600,NULL,US
98362640,466120435,11/25/15,11/25/15,4/15/16,USD,public,paid event,3000,Auto & Boat & Air,US
98364765,446542385,11/25/15,5/16/15,12/27/15,AUD,public,free event,6,Religion & Spirituality,NULL
98368135,18917650,11/25/15,11/25/15,1/6/16,USD,public,free event,200,Health & Wellness,US
98368400,793727165,11/25/15,11/25/15,3/5/16,USD,public,free event,275,Family & Education,US
98380755,567917775,11/25/15,11/25/15,1/6/16,AUD,public,paid event,10,Science & Technology,AU
98389805,573664375,11/25/15,11/25/15,3/31/16,USD,public,free event,100,Other,US
98409960,783788225,11/26/15,11/26/15,11/29/15,EUR,public,free event,100,Government & Politics,IT
98411495,754117040,11/26/15,11/26/15,12/12/15,USD,public,free event,100,Business & Professional,NULL
98414500,528448205,11/26/15,11/16/15,12/7/15,BRL,public,paid event,25,Science & Technology,NULL
98419715,175750800,11/26/15,11/26/15,3/24/16,GBP,public,paid event,5,Health & Wellness,GB
98421910,750137665,11/26/15,11/26/15,1/20/16,CAD,public,free event,200,Family & Education,CA
98424720,650295475,11/26/15,11/26/15,1/14/16,EUR,public,paid event,20,Health & Wellness,FR
98430590,794026855,11/26/15,11/26/15,11/26/15,MXN,public,free event,40,Home & Lifestyle,MX
98432070,745148385,11/26/15,11/26/15,4/1/16,GBP,private,paid event,80,Science & Technology,GB
98437770,787178065,11/26/15,11/26/15,1/20/16,CAD,public,paid event,19,Other,CA
98448165,128778135,11/26/15,11/30/15,12/9/15,SGD,private,free event,60,Business & Professional,SG
98453030,279707615,11/27/15,1/1/16,4/30/16,GBP,public,free event,20,NULL,GB
98459245,689848185,11/27/15,11/27/15,12/10/15,GBP,public,free event,5000,Business & Professional,NULL
98461315,515966225,11/27/15,11/27/15,8/22/16,GBP,public,paid event,16,Travel & Outdoor,GB
98469595,349630735,11/27/15,5/6/16,5/28/16,GBP,private,paid event,2100,NULL,GB
98473340,427774095,11/27/15,11/27/15,8/26/16,EUR,public,paid event,6,Sports & Fitness,IE
98480395,736056720,11/27/15,11/27/15,10/31/16,USD,public,free event,50,Business & Professional,US
98483580,721425435,11/27/15,11/27/15,12/10/15,USD,public,free event,20,Science & Technology,IT
98491690,793769540,11/27/15,11/27/15,2/17/16,JPY,public,paid event,39,Science & Technology,JP
98530420,573220475,11/28/15,11/28/15,12/25/15,USD,public,free event,120,NULL,US
98559900,794769135,11/29/15,11/29/15,2/12/16,GBP,public,paid event,270,Business & Professional,GB
98566495,794810475,11/29/15,11/29/15,12/25/15,USD,private,paid event,130,NULL,US
98568195,794807615,11/29/15,11/29/15,1/25/16,AUD,public,paid event,400,Music,AU
98605855,228569335,11/30/15,11/11/15,12/13/15,GBP,public,free event,16,NULL,NULL
98624315,186298530,11/30/15,11/30/15,1/15/16,USD,public,paid event,200,NULL,NULL
98627155,235774755,11/30/15,11/30/15,2/11/16,USD,public,free event,100000,Performing & Visual Arts,US
98627260,725950925,11/30/15,11/30/15,1/22/16,USD,public,paid event,20,Business & Professional,US
98636675,489336765,11/30/15,11/30/15,12/7/15,USD,private,free event,20,Other,US
98643195,795168485,11/30/15,12/3/15,12/15/15,USD,public,paid event,45,Seasonal & Holiday,US
98643550,510270835,11/30/15,7/1/15,1/13/16,USD,private,free event,10,NULL,US
98655040,693312880,11/30/15,11/30/15,12/8/15,CAD,public,free event,4,Health & Wellness,CA
98657085,723334745,11/30/15,7/9/15,1/31/16,USD,public,free event,8,Food & Drink,US
98659095,59895785,11/30/15,12/4/15,1/13/16,USD,private,paid event,45,Other,US
98661110,9456165,11/30/15,11/30/15,4/2/16,USD,public,paid event,421,Music,US
98699715,766462815,12/1/15,12/1/15,12/5/15,USD,public,free event,10,Business & Professional,IN
98710330,503245185,12/1/15,12/1/15,8/18/16,USD,public,free event,40,Business & Professional,US
98719340,271741820,12/1/15,12/1/15,12/16/15,CAD,private,free event,38,NULL,CA
98720210,364409595,12/1/15,12/1/15,12/17/15,USD,public,free event,100,Health & Wellness,NULL
98725905,762509145,12/1/15,12/1/15,1/10/16,USD,public,free event,85,Performing & Visual Arts,US
98726295,763616435,12/1/15,12/1/15,12/10/15,USD,private,free event,600,NULL,US
98738080,319727435,12/1/15,8/14/15,2/26/16,USD,private,paid event,100,Family & Education,NULL
98755575,706790345,12/1/15,12/1/15,12/9/15,USD,private,free event,18,NULL,US
98768465,747967070,12/1/15,12/1/15,1/19/16,USD,public,free event,50,Business & Professional,US
98775530,795814035,12/1/15,12/1/15,3/14/16,AUD,public,free event,10,Fashion & Beauty,AU
98779875,119565110,12/1/15,12/1/15,12/15/15,USD,private,free event,20,NULL,ID
98782540,289960,12/1/15,12/1/15,12/11/15,USD,public,paid event,60,Performing & Visual Arts,US
98801365,795900985,12/2/15,12/2/15,12/27/15,EUR,private,free event,50,NULL,NL
98819395,337278745,12/2/15,12/21/15,4/20/16,GBP,public,free event,1000,Other,GB
98828340,530072195,12/2/15,12/2/15,12/26/15,USD,public,paid event,6,Seasonal & Holiday,US
98836660,749504260,12/2/15,10/21/15,12/6/15,EUR,public,paid event,108,Seasonal & Holiday,IE
98847765,752103630,12/2/15,12/2/15,9/22/16,USD,public,paid event,40,Community & Culture,US
98850180,749504260,12/2/15,10/23/15,12/10/15,EUR,public,paid event,110,Seasonal & Holiday,IE
98851685,767496085,12/2/15,12/2/15,12/13/15,USD,public,free event,25,Charity & Causes,US
98854490,784600575,12/2/15,12/3/15,12/17/15,USD,public,free event,100,Other,NULL
98855135,5773970,12/2/15,12/2/15,1/17/16,USD,public,paid event,100,Music,US
98858245,796212930,12/2/15,12/2/15,12/11/15,USD,public,free event,500,Performing & Visual Arts,NULL
98865250,786747285,12/2/15,12/2/15,12/17/15,USD,public,free event,150,Fashion & Beauty,US
98874860,796329390,12/2/15,12/2/15,12/17/15,USD,public,free event,75,Charity & Causes,US
98884070,360960895,12/3/15,12/3/15,1/12/16,GBP,public,free event,50,Community & Culture,GB
98893130,656746900,12/3/15,5/8/15,1/18/16,GBP,public,paid event,10,Business & Professional,GB
98893225,656746900,12/3/15,5/8/15,2/6/16,GBP,public,paid event,10,Business & Professional,GB
98900485,81014255,12/3/15,12/31/14,2/2/16,GBP,public,free event,115,Sports & Fitness,GB
98908155,655568130,12/3/15,12/3/15,12/23/15,USD,public,free event,50,Food & Drink,US
98918965,515174445,12/3/15,12/3/15,12/21/15,USD,public,paid event,100,Charity & Causes,US
98922365,495813245,12/3/15,6/1/15,4/2/16,USD,public,paid event,21,Sports & Fitness,US
98928080,658869990,12/3/15,12/21/15,11/14/16,USD,public,paid event,10,Health & Wellness,US
98947435,711426460,12/3/15,12/7/15,3/7/16,USD,public,free event,100,Health & Wellness,US
98967750,751300830,12/3/15,12/8/15,1/20/16,SGD,private,paid event,80,Other,SG
98968035,119555580,12/3/15,12/3/15,12/25/15,USD,private,paid event,200,NULL,US
98982250,414821795,12/4/15,12/4/15,12/16/15,EUR,public,free event,1000,Science & Technology,DE
98983730,392872415,12/4/15,12/4/15,12/5/15,USD,public,free event,600,Business & Professional,CM
98986225,713954535,12/4/15,12/4/15,2/25/16,GBP,public,paid event,25,Business & Professional,GB
98994050,794004310,12/4/15,12/4/15,12/16/15,GBP,private,free event,2,NULL,NULL
98994855,354441105,12/4/15,12/4/15,12/15/15,USD,private,free event,1,NULL,US
98999475,791405980,12/4/15,12/4/15,6/20/16,USD,public,paid event,32,Family & Education,US
99004355,233544515,12/4/15,3/28/16,5/10/16,USD,public,paid event,40,Business & Professional,US
99007780,658869990,12/4/15,12/4/15,4/20/16,USD,private,paid event,1,NULL,US
99011585,445866285,12/4/15,12/4/15,7/1/17,USD,public,paid event,312,Music,US
99016260,671462210,12/4/15,2/26/15,12/31/15,CAD,public,paid event,20,Food & Drink,CA
99017815,405565685,12/4/15,12/4/15,12/11/15,USD,public,free event,500,NULL,US
99017900,793232990,12/4/15,12/4/15,2/23/16,USD,private,paid event,70,NULL,US
99039190,753295710,12/4/15,11/30/15,3/26/16,USD,public,paid event,150,Sports & Fitness,US
99085745,783814285,12/6/15,12/8/15,12/23/15,HKD,public,free event,1300,Seasonal & Holiday,HK
99085930,771355620,12/6/15,12/6/15,1/27/16,USD,public,free event,20,Science & Technology,AE
99089155,266126060,12/6/15,7/6/15,1/19/16,EUR,public,paid event,1,Business & Professional,IT
99102855,138556005,12/6/15,12/6/15,12/22/15,AUD,public,paid event,300,Seasonal & Holiday,AU
99104680,797229980,12/6/15,12/6/15,12/6/15,USD,private,free event,25,NULL,NULL
99106865,797490285,12/6/15,12/6/15,4/23/16,USD,public,paid event,200,Film & Media & Entertainment,US
99153100,506734415,12/7/15,11/23/15,1/17/16,USD,public,free event,140,Health & Wellness,US
99154100,541369965,12/7/15,12/7/15,3/24/16,GBP,public,free event,35,Travel & Outdoor,IT
99175105,271238250,12/7/15,1/28/15,2/9/16,USD,private,paid event,14,Food & Drink,US
99175410,44676205,12/7/15,12/7/15,3/1/16,USD,public,paid event,100,Other,US
99188100,485163385,12/7/15,12/16/15,1/25/16,USD,private,free event,50,NULL,US
99188345,172824940,12/7/15,12/7/15,2/13/16,USD,public,paid event,13,Health & Wellness,US
99190655,212069260,12/7/15,12/7/15,12/21/16,USD,public,paid event,10,Health & Wellness,US
99192540,405496325,12/7/15,12/7/15,12/21/15,USD,private,free event,465,NULL,US
99201575,120123430,12/7/15,12/7/15,1/13/16,USD,public,free event,1998,NULL,US
99202550,400509525,12/7/15,12/7/15,12/15/15,CAD,public,free event,50,Health & Wellness,CA
99204655,96013625,12/7/15,12/7/15,3/16/16,USD,public,free event,100,Health & Wellness,NULL
99205735,700580340,12/7/15,12/7/15,12/10/15,AUD,private,free event,6,NULL,AU
99211145,481698915,12/7/15,12/7/15,12/14/15,USD,private,free event,50,NULL,NULL
99215990,348449705,12/7/15,8/15/15,10/11/16,AUD,public,paid event,53,Food & Drink,AU
99224845,395591695,12/8/15,12/8/15,1/15/16,EUR,private,free event,50,NULL,DE
99246265,332064655,12/8/15,1/11/15,2/18/16,USD,public,free event,50,Health & Wellness,US
99259935,105302610,12/8/15,12/8/15,1/14/16,USD,private,free event,200,NULL,US
99264740,689940890,12/8/15,3/25/15,2/18/16,GBP,public,paid event,371,Hobbies & Special Interest,GB
99269190,315538145,12/8/15,12/14/15,12/19/15,CAD,public,paid event,1,Charity & Causes,CA
99279235,798201080,12/8/15,12/8/15,7/23/16,USD,private,paid event,600,Other,US
99290855,307206985,12/8/15,1/4/16,2/17/16,USD,public,free event,75,Religion & Spirituality,US
99302810,241107250,12/8/15,12/8/15,1/25/16,USD,public,paid event,57,Sports & Fitness,US
99304500,646248745,12/8/15,12/8/15,5/14/16,BRL,public,free event,0,Other,BR
99306485,634126605,12/8/15,12/8/15,12/13/15,CAD,public,free event,100,Performing & Visual Arts,NULL
99327185,798400140,12/9/15,12/9/15,3/17/16,USD,public,paid event,150,Food & Drink,US
99340630,318861615,12/9/15,12/9/15,2/24/16,USD,public,free event,1,Health & Wellness,NULL
99346255,798465070,12/9/15,12/9/15,9/20/16,GBP,private,free event,50,NULL,NULL
99349795,653839505,12/9/15,12/9/15,2/26/16,EUR,public,paid event,5,Business & Professional,DE
99351900,41924255,12/9/15,12/10/15,1/21/16,GBP,public,paid event,24,Home & Lifestyle,NULL
99356080,485728955,12/9/15,12/9/15,1/27/16,GBP,private,free event,10,NULL,GB
99359255,299360,12/9/15,12/19/15,1/22/16,USD,public,paid event,720,Performing & Visual Arts,US
99363750,255125380,12/9/15,12/9/15,1/15/16,USD,public,paid event,75,Food & Drink,US
99368430,436905065,12/9/15,12/9/15,10/19/16,USD,private,free event,40,NULL,US
99376650,251733530,12/9/15,12/9/15,1/30/16,USD,public,paid event,1,Other,US
99376965,251733530,12/9/15,12/9/15,4/2/16,USD,public,paid event,1,Other,US
99377280,710656310,12/9/15,12/9/15,12/12/15,USD,public,paid event,200,Music,US
99384560,726637330,12/9/15,12/9/15,2/4/16,USD,public,free event,1000,Charity & Causes,US
99386865,768977400,12/9/15,12/9/15,1/11/16,USD,public,free event,110,Business & Professional,NULL
99388875,398233985,12/9/15,12/9/15,2/10/16,EUR,public,free event,10,Sports & Fitness,IT
99401460,143380305,12/9/15,12/11/15,1/5/16,USD,private,free event,25,NULL,US
99405665,771046380,12/9/15,12/9/15,5/4/16,USD,public,free event,30,Health & Wellness,US
99405885,343173175,12/9/15,12/9/15,12/17/15,USD,public,free event,100,Business & Professional,US
99410010,686959800,12/9/15,12/9/15,12/27/15,USD,private,paid event,8,NULL,US
99415965,139150625,12/9/15,12/9/15,1/9/16,USD,public,paid event,45,Hobbies & Special Interest,US
99422460,515973565,12/9/15,12/9/15,7/12/16,USD,public,free event,5000,Business & Professional,US
99429710,740505415,12/10/15,12/10/15,12/17/15,NZD,public,paid event,20,Business & Professional,NZ
99433350,461723095,12/10/15,12/15/15,12/12/16,USD,private,paid event,5,NULL,US
99441355,798814280,12/10/15,12/10/15,4/4/16,GBP,public,free event,25,Business & Professional,GB
99442010,96101825,12/10/15,12/10/15,10/21/16,USD,public,free event,100,Business & Professional,US
99461275,9757415,12/10/15,12/10/15,8/30/16,USD,public,free event,100,Business & Professional,US
99471340,674641275,12/10/15,12/10/15,12/29/15,USD,private,free event,19,NULL,NULL
99485505,765980995,12/10/15,12/11/15,1/19/16,USD,public,free event,40,Family & Education,US
99494290,356559665,12/10/15,11/9/15,12/22/15,USD,public,free event,25,NULL,US
99516780,337274905,12/11/15,12/11/15,2/29/16,GBP,private,free event,30,Health & Wellness,GB
99528625,273615715,12/11/15,12/11/15,10/15/16,USD,public,paid event,885,Music,US
99542645,799169535,12/11/15,12/11/15,12/22/15,MXN,public,free event,200,Business & Professional,MX
99546075,116398990,12/11/15,12/11/15,12/21/15,USD,private,free event,120,Science & Technology,US
99557975,157508715,12/11/15,12/11/15,2/23/16,USD,public,free event,134,Charity & Causes,US
99564855,691622020,12/11/15,12/11/15,2/23/16,USD,private,free event,2,NULL,NULL
99568145,657522940,12/11/15,12/11/15,12/16/15,SGD,public,paid event,34,Business & Professional,SG
99632625,799631240,12/13/15,12/13/15,3/27/16,USD,private,free event,15,NULL,NULL
99653330,679807645,12/13/15,4/6/15,1/4/16,USD,public,free event,30,Health & Wellness,US
99658510,653619485,12/13/15,12/17/15,1/8/16,AUD,public,free event,25,Travel & Outdoor,AU
99661050,487187315,12/13/15,12/13/15,4/7/16,AUD,public,free event,25,Other,NULL
99662955,351100625,12/13/15,12/13/15,1/17/16,USD,public,free event,75,Community & Culture,CA
99665315,744978680,12/14/15,12/14/15,1/21/16,EUR,public,free event,37,Business & Professional,FR
99675960,193287590,12/14/15,9/8/15,6/22/16,USD,public,paid event,900,Business & Professional,US
99676875,799802935,12/14/15,12/14/15,2/5/16,BRL,private,free event,50,NULL,NULL
99680195,296400925,12/14/15,12/21/15,1/12/16,GBP,public,free event,35,Sports & Fitness,GB
99680530,72770705,12/14/15,12/14/15,3/23/16,GBP,private,paid event,20,NULL,GB
99687165,799842770,12/14/15,12/14/15,1/8/16,BRL,public,paid event,300,Religion & Spirituality,BR
99690405,91304485,12/14/15,12/14/15,1/24/16,USD,public,free event,15,Health & Wellness,US
99695265,799858280,12/14/15,12/14/15,12/15/15,USD,public,free event,40,Travel & Outdoor,ID
99709455,668179375,12/14/15,12/14/15,12/21/15,USD,public,free event,15,Business & Professional,US
99729360,202034270,12/14/15,12/14/15,1/29/16,USD,private,free event,90,NULL,US
99754655,427723965,12/14/15,12/14/15,1/7/16,SGD,public,paid event,100,Hobbies & Special Interest,SG
99780020,791405980,12/15/15,11/25/15,9/22/16,USD,public,paid event,70,Family & Education,US
99780180,739990160,12/15/15,12/15/15,2/9/16,USD,public,free event,100,Other,US
99782435,791405980,12/15/15,11/25/15,4/1/16,USD,public,paid event,70,Family & Education,US
99783375,571070545,12/15/15,12/15/15,12/20/16,GBP,public,free event,50,Hobbies & Special Interest,GB
99786025,527368315,12/15/15,12/15/15,1/25/16,EUR,public,paid event,10,Film & Media & Entertainment,IT
99789270,792658285,12/15/15,11/23/15,3/6/16,EUR,public,free event,1,Community & Culture,NULL
99789785,761815300,12/15/15,12/15/15,1/14/16,CAD,private,free event,100,NULL,CA
99796530,738040185,12/15/15,12/15/15,1/6/16,USD,public,free event,50,Business & Professional,US
99799150,536546615,12/15/15,12/13/15,12/23/15,USD,public,paid event,20,Food & Drink,US
99799515,307502915,12/15/15,2/10/16,5/16/16,USD,public,free event,1000,Music,US
99807240,800241120,12/15/15,12/15/15,1/27/16,BRL,private,paid event,120,Business & Professional,BR
99822680,225073325,12/15/15,12/15/15,1/12/16,USD,public,free event,100,Health & Wellness,US
99832900,620625305,12/15/15,12/13/15,12/19/15,AUD,public,free event,11,NULL,AU
99836495,333900145,12/15/15,12/15/15,3/11/16,USD,public,free event,20,Community & Culture,US
99842370,250246200,12/15/15,12/15/15,2/26/16,AUD,public,free event,15,Community & Culture,AU
99843205,800342605,12/15/15,12/15/15,12/18/15,USD,public,paid event,2,Performing & Visual Arts,US
99847655,22021265,12/15/15,12/15/15,1/23/16,USD,public,paid event,8,Performing & Visual Arts,US
99858585,452792865,12/15/15,12/15/15,2/21/16,USD,public,paid event,1,Business & Professional,US
99862970,424100315,12/16/15,12/16/15,3/10/16,GBP,public,paid event,20,Business & Professional,NULL
99864550,644459595,12/16/15,11/27/14,5/20/16,EUR,public,paid event,140,Travel & Outdoor,BE
99877905,346982135,12/16/15,12/16/15,3/22/16,GBP,public,free event,20,Travel & Outdoor,GB
99885010,357751595,12/16/15,12/16/15,9/10/16,USD,public,free event,30,Home & Lifestyle,US
99887540,305876435,12/16/15,12/16/15,2/2/16,USD,public,free event,25,Family & Education,US
99888230,692172750,12/16/15,12/16/15,1/20/16,GBP,public,free event,55,Fashion & Beauty,GB
99902345,767501710,12/16/15,12/16/15,2/27/16,BRL,private,paid event,4,NULL,BR
99910185,800538880,12/16/15,12/16/15,1/28/16,USD,public,paid event,100,Film & Media & Entertainment,US
99916205,79819845,12/16/15,12/16/15,2/26/16,USD,private,free event,20,NULL,US
99948700,198579280,12/16/15,12/16/15,1/20/16,SGD,public,paid event,100,Business & Professional,SG
99969360,21948405,12/17/15,12/17/15,1/16/16,USD,public,paid event,10,Performing & Visual Arts,US
99983885,609281515,12/17/15,9/17/15,6/16/16,EUR,public,free event,30,Business & Professional,IT
99999690,467135615,12/17/15,5/27/15,10/6/16,USD,public,free event,30,Family & Education,US
100001690,661136055,12/17/15,2/2/15,10/15/16,USD,public,free event,125,Charity & Causes,US
100008030,413063985,12/17/15,12/17/15,1/19/16,EUR,public,paid event,60,Business & Professional,ES
100039825,605154445,12/17/15,12/17/15,6/26/16,NZD,public,paid event,100,Health & Wellness,NZ
100040070,308131555,12/17/15,12/25/15,1/20/16,USD,public,paid event,70,Film & Media & Entertainment,US
100047305,145904415,12/17/15,12/22/14,6/25/16,USD,public,paid event,34,Performing & Visual Arts,US
100047585,217537260,12/17/15,12/17/15,1/5/16,AUD,private,free event,30,NULL,AU
100049335,788329995,12/17/15,11/12/15,1/6/16,USD,public,free event,500,Music,US
100052085,655561135,12/18/15,12/18/15,2/18/16,GBP,public,paid event,82,Science & Technology,GB
100052345,469439265,12/18/15,12/18/15,3/16/16,EUR,public,paid event,1,Business & Professional,NL
100054600,270759510,12/18/15,4/1/15,1/13/16,SGD,private,free event,20,NULL,SG
100065220,478330715,12/18/15,12/18/15,1/13/16,USD,public,paid event,56,Charity & Causes,US
100079760,382906205,12/18/15,12/18/15,12/18/15,CAD,private,paid event,20,NULL,NULL
100082225,773866930,12/18/15,11/16/15,2/1/16,CAD,public,free event,200,Family & Education,CA
100095950,536774385,12/18/15,12/18/15,2/20/16,USD,private,free event,110,NULL,US
100120980,664981565,12/18/15,12/18/15,2/3/16,USD,public,paid event,14,Food & Drink,US
100125555,306240065,12/18/15,2/26/16,2/29/16,AUD,public,paid event,20,Community & Culture,AU
100126430,801227680,12/18/15,12/18/15,3/4/16,BRL,public,paid event,100,Music,BR
100136075,657515380,12/19/15,12/19/15,2/6/16,SGD,public,free event,20,Home & Lifestyle,GB
100144740,154220875,12/19/15,12/19/15,2/7/16,USD,public,paid event,280,Performing & Visual Arts,US
100149545,343271135,12/19/15,12/19/15,4/21/16,GBP,public,paid event,20,Home & Lifestyle,GB
100160160,657420905,12/19/15,12/19/15,1/28/16,USD,private,paid event,155,NULL,US
100165235,751843670,12/20/15,9/17/15,1/7/16,THB,public,paid event,1000,Auto & Boat & Air,TH
100168275,801574210,12/20/15,12/20/15,10/15/17,USD,private,free event,100,NULL,US
100180045,776484645,12/20/15,12/20/15,2/13/16,USD,public,paid event,5,Health & Wellness,US
100184285,505857465,12/20/15,12/20/15,3/11/16,USD,public,paid event,830,Performing & Visual Arts,US
100185305,423938265,12/20/15,12/20/15,4/6/16,AUD,public,free event,78,Hobbies & Special Interest,AU
100195795,394885915,12/20/15,12/20/15,2/22/16,AUD,public,paid event,62,Family & Education,AU
